order_number,material,material_description,scheduled_start,scheduled_finish,target_quantity,confirmed_quantity,customer,priority,is_released,is_australia,system_status,user_status,picked,ready_for_production,production_state,scheduling_pool,bench_work_centres,bench_operations,bench_remaining_minutes,bench_operation_count
200234029712,CP8368-000,CSBJ-12F/3XU-6XU-GB01,30.07.2026,30.07.2026,1,0,Cable Services Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,97,1
200234029759,CF9870-012,CSJA-12C/1XU-1XU-M,07.09.2026,08.09.2026,50,0,Salzburg AG fur Energie,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,190,1
200234036402,EN6738-000,CSJH-24C/3XU-3XU-M1-SE01,29.07.2026,29.07.2026,7,0,Ahlsell Sverige AB,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM RESA*,COMP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,120,1
200234037772,EN2828-000,CSJA-24C/1XU-1XU-DE02,02.09.2026,04.09.2026,300,0,Westnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1088,1
200234037773,EN2828-000,CSJA-24C/1XU-1XU-DE02,02.09.2026,04.09.2026,300,0,Westnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1088,1
200234037997,EN2828-000,CSJA-24C/1XU-1XU-DE02,02.09.2026,04.09.2026,300,0,Westnetz GmbH,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1088,1
200234037998,EN2828-000,CSJA-24C/1XU-1XU-DE02,04.09.2026,08.09.2026,300,0,Westnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1088,1
200234038000,EN2828-000,CSJA-24C/1XU-1XU-DE02,03.09.2026,07.09.2026,300,0,Westnetz GmbH,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1088,1
200234040202,EP6011-000,SMOE-64733,14.08.2026,14.08.2026,24,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,205,1
200234040204,EP6011-000,SMOE-64733,09.10.2026,09.10.2026,24,0,Cable Services Ltd,5,no,no,CRTD PRC  CSER BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,205,1
200234057161,EP6008-000,SMOE-64730,14.09.2026,15.09.2026,130,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,578,1
200234057175,EP6008-000,SMOE-64730,17.09.2026,18.09.2026,130,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,578,1
200234057272,F57005-000,SMOE-63191,22.09.2026,22.09.2026,7,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,125,1
200234057276,F57005-000,SMOE-63191,09.09.2026,09.09.2026,3,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,90,1
200234057398,EK3584-000,SMOE-64544,06.08.2026,06.08.2026,1,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,76,1
200234057763,E07331-000,SMOE-63180,21.09.2026,21.09.2026,5,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,132,1
200234057961,ER9706-000,BAH-038081729,20.08.2026,20.08.2026,100,0,Northern Powergrid,5,no,no,CRTD PRC  BASC BCRQ MACM RELR SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,466,1
200234058344,ER9706-000,BAH-038081729,27.08.2026,27.08.2026,49,0,Northern Powergrid,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,262,1
200234070154,CM8112-000,SMOE-63750,10.08.2026,10.08.2026,2,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,132,1
200234070266,E07331-000,SMOE-63180,22.09.2026,22.09.2026,2,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,110,1
200234070268,E07331-000,SMOE-63180,22.09.2026,22.09.2026,2,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,110,1
200234084414,CM9330-000,CSJA-24B/1XU-1XU-IE02,07.09.2026,09.09.2026,300,0,ESB,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,2073,1
200234084560,EN3046-000,CSJA-24E/1XU-1XU-DE01,30.07.2026,30.07.2026,63,0,Westnetz GmbH,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM RESA*,COMP PREP,yes,yes,READY,CSKI_MVKI,CSKI-1,0010,287,1
200234108391,953163-000,SMOE-62753,29.09.2026,29.09.2026,2,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,93,1
200234147182,CM9341-000,CSJA-24D/1XU-1XU-IE01,07.09.2026,09.09.2026,240,0,ESB,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1688,1
200234148084,CR0675-000,CATJ-12C/3XU-3SB-GB01,03.09.2026,03.09.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,291,1
200234148088,CR0677-000,CSJT-12C/1XU-3XU-GB01,03.09.2026,03.09.2026,10,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,117,1
200234148201,CR0672-000,CATJ-12C/1XU-3SB-GB03,03.09.2026,03.09.2026,10,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,146,1
200234148472,CZ6105-000,SMOE-64344,03.09.2026,03.09.2026,5,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,146,1
200234148474,CS4124-000,CSJ-BUILDUP-CATJ-GB01,03.09.2026,03.09.2026,80,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,168,1
200234149230,CF9870-012,CSJA-12C/1XU-1XU-M,03.09.2026,04.09.2026,50,0,Salzburg AG fur Energie,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP RELR SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,190,1
200234156061,519672-000,SMOE-62815,24.09.2026,24.09.2026,2,0,Northern Powergrid,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,99,1
200234158412,EP9969-000,CSJA-24B2/1XU-1XU-ES01,10.08.2026,10.08.2026,63,0,TE Connectivity Solutions GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC VCAL,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,402,1
200234158529,EP9969-000,CSJA-24B2/1XU-1XU-ES01,10.08.2026,10.08.2026,70,0,TE Connectivity Solutions GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC VCAL,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,435,1
200234172130,E07331-000,SMOE-63180,22.09.2026,22.09.2026,1,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,102,1
200234173784,EE7493-000,BAH-038081426,10.08.2026,10.08.2026,100,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM RELR SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010 → 0030,367,2
200234181973,427805-000,SMOE-62332,07.08.2026,07.08.2026,6,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,119,1
200234193865,ER6983-000,CSJA-24F/1XU-1XU-NL01,19.08.2026,19.08.2026,15,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP RELR SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,161,1
200234197069,E07331-000,SMOE-63180,22.09.2026,22.09.2026,5,0,Wolseley UK Limited,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,132,1
200234200618,EN2828-000,CSJA-24C/1XU-1XU-DE02,07.09.2026,08.09.2026,300,0,LEW Verteilnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1088,1
200234200621,EN2828-000,CSJA-24C/1XU-1XU-DE02,03.09.2026,04.09.2026,150,0,LEW Verteilnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,588,1
200234200622,EN2828-000,CSJA-24C/1XU-1XU-DE02,10.09.2026,11.09.2026,300,0,LEW Verteilnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1088,1
200234200623,EN2828-000,CSJA-24C/1XU-1XU-DE02,10.09.2026,11.09.2026,150,0,LEW Verteilnetz GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,588,1
200234200838,EL5855-000,CSJH-12B/1XU-3SB-DE01,30.07.2026,31.07.2026,25,0,Wilhelm Sieverding,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,382,1
200234210577,CH8130-000,CSJT-36D/1XU-1XU-GB03,03.09.2026,03.09.2026,100,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,301,1
200234210578,BM4748-000,CATJ-36D/1XU-1HL-GB02,02.09.2026,02.09.2026,10,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,131,1
200234210579,BM4749-000,CATJ-36D/1XU-3SB-GB03,02.09.2026,02.09.2026,40,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,442,1
200234210590,CV4535-000,CSJH-24F/1XU-2XU-GB01,25.09.2026,29.09.2026,45,0,Northern Powergrid,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,988,1
200234210761,BM4747-000,CATJ-12F/3XU-6SB-GB04,03.09.2026,03.09.2026,4,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,194,1
200234210775,CP8368-000,CSBJ-12F/3XU-6XU-GB01,01.09.2026,01.09.2026,10,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM RELR SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,175,1
200234210818,CS4189-000,SMOE-64149,03.09.2026,03.09.2026,6,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,155,1
200234210832,EL5855-000,CSJH-12B/1XU-3SB-DE01,26.08.2026,27.08.2026,75,0,Wilhelm Sieverding,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,811,1
200234211261,CR0671-000,CSJT-12B/3XU-3XU-GB01,03.09.2026,03.09.2026,35,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,198,1
200234211271,CR0678-000,CSJT-12B/1XU-3XU-GB01,03.09.2026,03.09.2026,10,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,109,1
200234211276,CS1219-000,CSJT-12B/1XU-1XU-GB01,03.09.2026,03.09.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,120,1
200234211360,CR0676-000,CATJ-12B/3XU-3SB-GB02,03.09.2026,03.09.2026,12,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,164,1
200234211364,CR0674-000,CATJ-12B/3XU-3SB-GB01,03.09.2026,03.09.2026,24,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,222,1
200234211368,CR0679-000,CATJ-12B/1XU-3SB-GB01,03.09.2026,03.09.2026,6,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,128,1
200234211371,CS4331-000,CATJ-12B/1XU-3SB-GB03,03.09.2026,03.09.2026,40,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,352,1
200234211372,CH8134-000,CSJT-36F/1XU-1XU-GB01,03.09.2026,03.09.2026,20,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,119,1
200234211551,D41410-005,CSJA-24C/1XU-1XU-M1,07.08.2026,07.08.2026,20,0,STADTWERKE BAD HERSFELD GMBH,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,150,1
200234211658,CV4536-000,CSJH-24C/1XU-1XU-GB01,05.08.2026,05.08.2026,100,0,Northern Powergrid,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,401,1
200234211661,D41410-011,CSJA-24C/1XU-1XU-M1,07.09.2026,08.09.2026,210,0,Blumenbecker Handel i Serwis,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,750,1
200234214612,EB9984-000,BAH-038080993,06.08.2026,06.08.2026,90,0,SSE Stock Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,326,1
200234215244,CM2273-000,CSJA-42F/1XU-1XU-IE01,09.09.2026,09.09.2026,60,0,ESB,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,225,1
200234216038,CJ1908-000,CSJA-24C/1XU-1XU-CH01,09.09.2026,11.09.2026,150,0,Sigmaform (Schweiz) AG,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010 → 0020,1635,2
200234216447,EP9969-000,CSJA-24B2/1XU-1XU-ES01,07.08.2026,10.08.2026,58,0,TE Connectivity Solutions GmbH,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC VCAL,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,379,1
200234218287,ER8811-000,CSJA-24B2/1XU-1XU-PT01,11.08.2026,11.08.2026,130,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,476,1
200234218289,ER8811-000,CSJA-24B2/1XU-1XU-PT01,12.08.2026,13.08.2026,300,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,986,1
200234218377,ER4231-000,CSJH-24B/1XU-3XU-M1-NL01,19.08.2026,19.08.2026,8,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,136,1
200234218530,CS8236-000,CSJA-24D/1XU-1XU-M-NO01,21.08.2026,21.08.2026,20,0,Ensto Nor AS,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,139,1
200234218947,ER6979-000,CSJ-BUILDUP-KIT-C-NL01,19.08.2026,19.08.2026,8,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,107,1
200234219015,891265-000,SMOE-62754,14.09.2026,15.09.2026,109,0,Northern Powergrid,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,609,1
200234219447,EP6008-000,SMOE-64730,15.09.2026,15.09.2026,30,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,203,1
200234219454,839121-000,SHSS-12B-IND,07.09.2026,07.09.2026,12,0,Wolseley UK Limited,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,107,1
200234219528,EK3386-000,SMOE-64566,07.09.2026,08.09.2026,9,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,116,1
200234219529,EK3386-000,SMOE-64566,08.09.2026,08.09.2026,12,0,UK Power Networks(Operations) Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,128,1
200234219708,EP6008-000,SMOE-64730,15.09.2026,15.09.2026,30,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,203,1
200234220234,CP8417-000,CATJ-12E/1XU-1HL-GB01,03.09.2026,03.09.2026,12,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,155,1
200234220236,CH8133-000,CSJT-36E/1XU-1XU-GB02,03.09.2026,03.09.2026,40,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,163,1
200234220425,BM4078-000,CATJ-36E/1XU-3SB-GB02,03.08.2026,03.08.2026,5,0,SP Power Systems Ltd,5,yes,no,REL  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,171,1
200234220426,BM4078-000,CATJ-36E/1XU-3SB-GB02,03.09.2026,03.09.2026,5,0,SP Power Systems Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,171,1
200234225550,EB9984-000,BAH-038080993,30.07.2026,31.07.2026,200,0,Cable Services Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,724,1
200234252868,E07331-000,SMOE-63180,22.09.2026,22.09.2026,10,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,169,1
200234252870,515507-000,SMOE-62668,07.09.2026,07.09.2026,1,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,109,1
200234252873,427805-000,SMOE-62332,14.08.2026,14.08.2026,6,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,119,1
200234253117,EH2733-000,SMOE-64466,14.08.2026,14.08.2026,10,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,61,1
200234266148,EN3035-000,BAH-038081580,04.11.2026,09.11.2026,600,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,2171,1
200234266152,EN3035-000,BAH-038081580,02.11.2026,04.11.2026,600,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,2171,1
200234266155,EN3035-000,BAH-038081580,06.11.2026,10.11.2026,500,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,1809,1
200234266198,EN3035-000,BAH-038081580,18.11.2026,23.11.2026,600,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,2171,1
200234266202,EN3035-000,BAH-038081580,16.11.2026,18.11.2026,600,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,2171,1
200234266203,EN3035-000,BAH-038081580,20.11.2026,24.11.2026,500,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,1809,1
200234266205,EN3035-000,BAH-038081580,01.12.2026,04.12.2026,600,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,2171,1
200234266206,EN3035-000,BAH-038081580,30.11.2026,02.12.2026,600,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,2171,1
200234266208,EN3035-000,BAH-038081580,04.12.2026,08.12.2026,500,0,National Grid Electricity,5,no,no,CRTD MSPT PRC  CSER BASC BCRQ SETC,,no,no,AWAITING_PICKING,LVPA,LVPA-5,0010,1809,1
200234266728,172599-000,SMOE-62546,29.07.2026,29.07.2026,5,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ GMPS MACM RESA*,COMP PREP,yes,yes,READY,CSKI_MVKI,MVKI-1,0005,165,1
200234266730,468515-000,SMOE-62534,31.07.2026,31.07.2026,12,0,SSE Stock Ltd,5,yes,no,REL  PRT  PRC  BASC BCRQ MACM MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,173,1
200234266734,F88630-000,SMOE-63410,07.08.2026,07.08.2026,3,0,Cable Services Ltd,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0005,81,1
200234274945,EN9716-000,CSJR-24D/1XU-1XU-TH03,16.09.2026,21.09.2026,325,0,Tyco Electronics Singapore Pte Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1388,1
200234274947,EN9716-000,CSJR-24D/1XU-1XU-TH03,24.09.2026,28.09.2026,300,0,Tyco Electronics Singapore Pte Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,1288,1
200234275017,CS7185-000,SMOE-64147,19.08.2026,19.08.2026,4,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,74,1
200234275018,CS7185-000,SMOE-64147,09.09.2026,09.09.2026,4,0,Tyco Electronics Polska Sp z o.o.,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,74,1
200234275022,CV4536-000,CSJH-24C/1XU-1XU-GB01,18.09.2026,18.09.2026,6,0,Cable Services Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,104,1
200234275028,ES9599-000,CSJA-24B2/1XU-1XU-DE01,10.08.2026,10.08.2026,10,0,Stromnetz Berlin GmbH,5,no,no,CRTD PRC  BASC BCRQ MACM SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,117,1
200234275061,CR0674-000,CATJ-12B/3XU-3SB-GB01,27.08.2026,27.08.2026,12,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,157,1
200234275070,CR0678-000,CSJT-12B/1XU-3XU-GB01,27.08.2026,27.08.2026,30,0,SP Power Systems Ltd,5,no,no,CRTD MSPT PRC  BASC BCRQ MSCP SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,CSKI-1,0010,172,1
200234275102,CM9330-000,CSJA-24B/1XU-1XU-IE02,06.08.2026,11.08.2026,300,0,ESB,5,no,no,CRTD MSPT PRC  BASC BCRQ SETC,,no,no,AWAITING_PICKING,CSKI_MVKI,MVKI-1,0010,2073,1
